region_index,image_id,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,attribute_ids
1296,img_0765,data\raw\img_0765.jpg,2798,23,shoe,329.0,890.0,89.0,98.0,[]
1297,img_0262,data\raw\img_0262.jpg,2799,10,dress,129.0,222.0,503.0,690.0,"[317, 142, 133, 108, 295, 305, 155, 114, 229]"
1298,img_0957,data\raw\img_0957.jpg,2801,6,pants,275.0,313.0,251.0,337.0,"[138, 317, 44, 142, 316, 295, 132, 115]"
1299,img_0957,data\raw\img_0957.jpg,2802,1,"top, t-shirt, sweatshirt",321.0,129.0,169.0,241.0,"[317, 295, 136, 304, 114, 0, 147, 145]"
1300,img_0192,data\raw\img_0192.jpg,2817,1,"top, t-shirt, sweatshirt",218.0,215.0,259.0,304.0,"[316, 146, 142, 295, 135, 325, 115]"
1301,img_0192,data\raw\img_0192.jpg,2818,8,skirt,293.0,441.0,166.0,278.0,"[316, 317, 295, 68, 143, 151, 115, 128]"
1302,img_0192,data\raw\img_0192.jpg,2823,17,glove,453.0,514.0,24.0,69.0,[]
1303,img_0192,data\raw\img_0192.jpg,2824,17,glove,198.0,490.0,45.0,74.0,[]
1304,img_0192,data\raw\img_0192.jpg,2825,22,sock,344.0,857.0,45.0,41.0,[]
1305,img_0192,data\raw\img_0192.jpg,2826,22,sock,312.0,782.0,42.0,55.0,[]
1306,img_0192,data\raw\img_0192.jpg,2827,23,shoe,311.0,812.0,45.0,110.0,[]
1307,img_0192,data\raw\img_0192.jpg,2828,23,shoe,333.0,891.0,55.0,97.0,[]
1308,img_0192,data\raw\img_0192.jpg,2829,0,"shirt, blouse",292.0,217.0,160.0,235.0,"[317, 316, 146, 295, 136, 225, 115]"
1309,img_0705,data\raw\img_0705.jpg,2834,10,dress,127.0,418.0,389.0,605.0,"[316, 317, 129, 295, 98, 115]"
1310,img_0705,data\raw\img_0705.jpg,2835,10,dress,120.0,269.0,492.0,733.0,"[316, 138, 317, 295, 225, 149, 115, 103]"
1311,img_0705,data\raw\img_0705.jpg,2836,19,belt,226.0,588.0,263.0,102.0,[]
1312,img_0884,data\raw\img_0884.jpg,2838,9,coat,102.0,201.0,267.0,413.0,"[317, 142, 295, 136, 311, 79, 149, 115, 229]"
1313,img_0884,data\raw\img_0884.jpg,2842,23,shoe,216.0,880.0,55.0,103.0,[]
1314,img_0884,data\raw\img_0884.jpg,2843,23,shoe,158.0,798.0,49.0,133.0,[]
1315,img_0456,data\raw\img_0456.jpg,2847,10,dress,190.0,356.0,269.0,666.0,"[316, 317, 295, 112, 120, 151, 115, 141]"
1316,img_0456,data\raw\img_0456.jpg,2851,19,belt,302.0,557.0,77.0,27.0,[]
1317,img_0456,data\raw\img_0456.jpg,2852,15,"headband, head covering, hair accessory",220.0,220.0,10.0,18.0,[]
1318,img_0960,data\raw\img_0960.jpg,2880,23,shoe,214.0,839.0,78.0,42.0,[]
1319,img_0960,data\raw\img_0960.jpg,2881,23,shoe,405.0,713.0,43.0,38.0,[]
1320,img_0960,data\raw\img_0960.jpg,2882,6,pants,234.0,535.0,224.0,319.0,"[316, 44, 137, 317, 295, 230, 154, 115, 128]"
1321,img_0960,data\raw\img_0960.jpg,2883,9,coat,252.0,273.0,203.0,288.0,"[316, 317, 142, 295, 226, 136, 82, 147, 115]"
1322,img_0960,data\raw\img_0960.jpg,2889,19,belt,291.0,413.0,121.0,49.0,[]
1323,img_0515,data\raw\img_0515.jpg,2894,23,shoe,354.0,536.0,34.0,70.0,[]
1324,img_0515,data\raw\img_0515.jpg,2895,23,shoe,395.0,576.0,48.0,37.0,[]
1325,img_0515,data\raw\img_0515.jpg,2899,10,dress,292.0,178.0,185.0,320.0,"[316, 229, 295, 140, 324, 153, 105, 115, 128]"
1326,img_0341,data\raw\img_0341.jpg,2920,10,dress,242.0,211.0,201.0,547.0,"[317, 152, 295, 305, 114, 145, 107, 128]"
1327,img_0341,data\raw\img_0341.jpg,2921,23,shoe,294.0,831.0,62.0,139.0,[]
1328,img_0341,data\raw\img_0341.jpg,2922,23,shoe,307.0,814.0,54.0,122.0,[]
1329,img_0354,data\raw\img_0354.jpg,2925,15,"headband, head covering, hair accessory",304.0,92.0,100.0,129.0,[]
1330,img_0354,data\raw\img_0354.jpg,2926,1,"top, t-shirt, sweatshirt",333.0,296.0,125.0,85.0,"[317, 146, 295, 135, 115, 13, 141]"
1331,img_0354,data\raw\img_0354.jpg,2927,8,skirt,102.0,372.0,468.0,636.0,"[317, 295, 305, 69, 155, 115, 229, 141]"
1332,img_0261,data\raw\img_0261.jpg,2932,1,"top, t-shirt, sweatshirt",422.0,238.0,279.0,443.0,"[317, 146, 295, 136, 301, 0, 115, 145]"
1333,img_0261,data\raw\img_0261.jpg,2935,4,jacket,165.0,220.0,814.0,461.0,"[316, 317, 229, 295, 22, 136, 115, 145]"
1334,img_0002,data\raw\img_0002.jpg,2936,10,dress,186.0,333.0,359.0,650.0,"[317, 141, 149, 314, 285, 281, 115, 229, 128]"
1335,img_0769,data\raw\img_0769.jpg,2940,10,dress,158.0,339.0,451.0,684.0,"[316, 317, 295, 107, 139, 115, 229, 128]"
1336,img_0429,data\raw\img_0429.jpg,2945,10,dress,111.0,218.0,311.0,774.0,"[316, 142, 295, 129, 229, 112, 155, 325, 115]"
1337,img_0429,data\raw\img_0429.jpg,2946,23,shoe,183.0,879.0,15.0,34.0,[]
1338,img_0237,data\raw\img_0237.jpg,2949,7,shorts,245.0,629.0,232.0,218.0,"[316, 317, 142, 295, 136, 149, 115, 52]"
1339,img_0237,data\raw\img_0237.jpg,2950,0,"shirt, blouse",185.0,278.0,319.0,396.0,"[316, 142, 295, 135, 322, 225, 147, 115]"
1340,img_0049,data\raw\img_0049.jpg,2978,10,dress,156.0,243.0,327.0,537.0,"[317, 108, 144, 305, 155, 114, 121, 314, 286, 229, 313]"
1341,img_0049,data\raw\img_0049.jpg,2980,15,"headband, head covering, hair accessory",293.0,143.0,46.0,32.0,[]
1342,img_0049,data\raw\img_0049.jpg,2981,23,shoe,303.0,774.0,27.0,6.0,[]
1343,img_0458,data\raw\img_0458.jpg,2984,10,dress,613.0,214.0,226.0,465.0,"[295, 305, 139, 98, 115, 325, 306, 128]"
1344,img_0458,data\raw\img_0458.jpg,2985,14,hat,586.0,59.0,205.0,113.0,[]
1345,img_0122,data\raw\img_0122.jpg,2986,10,dress,234.0,214.0,198.0,738.0,"[316, 317, 295, 102, 155, 114, 145, 128]"
1346,img_0122,data\raw\img_0122.jpg,2988,22,sock,283.0,789.0,22.0,58.0,[]
1347,img_0122,data\raw\img_0122.jpg,2989,22,sock,302.0,846.0,54.0,87.0,[]
1348,img_0122,data\raw\img_0122.jpg,2990,23,shoe,305.0,909.0,66.0,47.0,[]
1349,img_0122,data\raw\img_0122.jpg,2991,23,shoe,276.0,836.0,36.0,63.0,[]
1350,img_0165,data\raw\img_0165.jpg,2996,10,dress,148.0,425.0,326.0,570.0,"[317, 305, 109, 282, 149, 115, 234, 128]"
1351,img_0165,data\raw\img_0165.jpg,2997,19,belt,294.0,655.0,128.0,96.0,[]
1352,img_0165,data\raw\img_0165.jpg,2998,8,skirt,142.0,649.0,381.0,374.0,"[142, 77, 295, 133, 225, 115, 326, 323]"
1353,img_0165,data\raw\img_0165.jpg,2999,24,"bag, wallet",294.0,883.0,93.0,140.0,[]
1354,img_0165,data\raw\img_0165.jpg,3000,18,watch,418.0,300.0,38.0,48.0,[]
1355,img_0414,data\raw\img_0414.jpg,3002,10,dress,148.0,204.0,362.0,781.0,"[316, 138, 317, 295, 155, 115, 145]"
1356,img_0414,data\raw\img_0414.jpg,3006,23,shoe,369.0,925.0,52.0,54.0,[]
1357,img_0414,data\raw\img_0414.jpg,3007,23,shoe,330.0,892.0,50.0,81.0,[]
1358,img_0410,data\raw\img_0410.jpg,3008,10,dress,632.0,273.0,189.0,406.0,"[317, 295, 328, 140, 305, 149, 115, 106, 128]"
1359,img_0270,data\raw\img_0270.jpg,3010,23,shoe,278.0,862.0,73.0,126.0,[]
1360,img_0270,data\raw\img_0270.jpg,3011,23,shoe,443.0,803.0,55.0,135.0,[]
1361,img_0270,data\raw\img_0270.jpg,3012,8,skirt,276.0,399.0,183.0,167.0,"[316, 317, 68, 143, 149, 115, 128]"
1362,img_0270,data\raw\img_0270.jpg,3014,19,belt,339.0,424.0,24.0,96.0,[]
1363,img_0270,data\raw\img_0270.jpg,3016,1,"top, t-shirt, sweatshirt",190.0,129.0,325.0,368.0,"[317, 295, 135, 115]"
1364,img_0270,data\raw\img_0270.jpg,3018,1,"top, t-shirt, sweatshirt",200.0,164.0,309.0,299.0,"[316, 137, 146, 295, 322, 0, 115, 145]"
1365,img_0685,data\raw\img_0685.jpg,3031,0,"shirt, blouse",170.0,209.0,328.0,378.0,"[316, 295, 136, 322, 225, 115, 145]"
1366,img_0685,data\raw\img_0685.jpg,3035,6,pants,232.0,499.0,243.0,463.0,"[36, 142, 317, 295, 136, 298, 154, 115, 230, 128]"
1367,img_0685,data\raw\img_0685.jpg,3036,19,belt,244.0,500.0,169.0,31.0,[]
1368,img_0685,data\raw\img_0685.jpg,3041,23,shoe,428.0,957.0,70.0,66.0,[]
1369,img_0685,data\raw\img_0685.jpg,3042,23,shoe,243.0,906.0,96.0,81.0,[]
1370,img_0425,data\raw\img_0425.jpg,3044,1,"top, t-shirt, sweatshirt",269.0,183.0,274.0,334.0,"[317, 12, 295, 305, 135, 115, 139, 147]"
1371,img_0425,data\raw\img_0425.jpg,3045,6,pants,203.0,367.0,338.0,370.0,"[316, 317, 137, 295, 49, 230, 153, 132, 115]"
1372,img_0425,data\raw\img_0425.jpg,3048,23,shoe,491.0,826.0,34.0,9.0,[]
1373,img_0425,data\raw\img_0425.jpg,3049,23,shoe,114.0,566.0,115.0,74.0,[]
1374,img_0453,data\raw\img_0453.jpg,3051,10,dress,231.0,225.0,189.0,436.0,"[317, 140, 150, 314, 286, 281, 98, 115, 229, 128]"
1375,img_0453,data\raw\img_0453.jpg,3053,24,"bag, wallet",338.0,484.0,128.0,105.0,[]
1376,img_0453,data\raw\img_0453.jpg,3054,18,watch,418.0,510.0,38.0,23.0,[]
1377,img_0453,data\raw\img_0453.jpg,3055,23,shoe,297.0,846.0,53.0,89.0,[]
1378,img_0453,data\raw\img_0453.jpg,3056,23,shoe,199.0,861.0,66.0,117.0,[]
1379,img_0825,data\raw\img_0825.jpg,3086,10,dress,199.0,238.0,224.0,649.0,"[315, 309, 108, 140, 114, 154, 281, 326, 229, 128]"
1380,img_0825,data\raw\img_0825.jpg,3087,23,shoe,293.0,870.0,48.0,72.0,[]
1381,img_0825,data\raw\img_0825.jpg,3088,23,shoe,280.0,897.0,20.0,15.0,[]
1382,img_0682,data\raw\img_0682.jpg,3089,8,skirt,204.0,542.0,308.0,462.0,"[316, 317, 295, 150, 68, 127, 115, 141]"
1383,img_0682,data\raw\img_0682.jpg,3090,1,"top, t-shirt, sweatshirt",199.0,274.0,343.0,270.0,"[146, 142, 295, 320, 135, 0, 115]"
1384,img_0682,data\raw\img_0682.jpg,3094,24,"bag, wallet",147.0,284.0,270.0,494.0,[]
1385,img_0423,data\raw\img_0423.jpg,3101,1,"top, t-shirt, sweatshirt",140.0,356.0,367.0,526.0,"[317, 316, 146, 295, 135, 115, 141]"
1386,img_0423,data\raw\img_0423.jpg,3104,6,pants,0.0,579.0,446.0,444.0,"[316, 317, 36, 142, 295, 136, 230, 115]"
1387,img_0423,data\raw\img_0423.jpg,3105,19,belt,217.0,858.0,45.0,47.0,[]
1388,img_0801,data\raw\img_0801.jpg,3107,10,dress,215.0,258.0,255.0,388.0,"[317, 295, 304, 149, 101, 145, 115, 128]"
1389,img_0801,data\raw\img_0801.jpg,3111,24,"bag, wallet",417.0,578.0,87.0,110.0,[]
1390,img_0801,data\raw\img_0801.jpg,3112,20,leg warmer,344.0,646.0,59.0,261.0,[]
1391,img_0801,data\raw\img_0801.jpg,3113,20,leg warmer,281.0,661.0,77.0,265.0,[]
1392,img_0801,data\raw\img_0801.jpg,3114,23,shoe,317.0,893.0,41.0,95.0,[]
1393,img_0801,data\raw\img_0801.jpg,3115,23,shoe,355.0,894.0,20.0,59.0,[]
1394,img_0481,data\raw\img_0481.jpg,3116,10,dress,150.0,452.0,292.0,558.0,"[318, 295, 305, 155, 115, 145, 130, 107]"
1395,img_0481,data\raw\img_0481.jpg,3117,23,shoe,386.0,932.0,118.0,65.0,[]
1396,img_0481,data\raw\img_0481.jpg,3118,23,shoe,132.0,927.0,105.0,69.0,[]
1397,img_0881,data\raw\img_0881.jpg,3130,13,glasses,747.0,74.0,82.0,109.0,[]
1398,img_0881,data\raw\img_0881.jpg,3131,10,dress,533.0,250.0,263.0,424.0,"[317, 140, 100, 149, 314, 115, 283, 128]"
1399,img_0881,data\raw\img_0881.jpg,3134,21,"tights, stockings",551.0,645.0,117.0,36.0,[]
1400,img_0881,data\raw\img_0881.jpg,3135,21,"tights, stockings",668.0,646.0,123.0,35.0,[]
1401,img_0605,data\raw\img_0605.jpg,3136,14,hat,505.0,49.0,172.0,108.0,[]
1402,img_0605,data\raw\img_0605.jpg,3137,13,glasses,530.0,129.0,85.0,28.0,[]
1403,img_0605,data\raw\img_0605.jpg,3138,1,"top, t-shirt, sweatshirt",518.0,229.0,180.0,361.0,"[317, 146, 295, 136, 0, 115, 145]"
1404,img_0605,data\raw\img_0605.jpg,3141,24,"bag, wallet",509.0,232.0,309.0,333.0,[]
1405,img_0605,data\raw\img_0605.jpg,3142,18,watch,508.0,435.0,29.0,44.0,[]
1406,img_0352,data\raw\img_0352.jpg,3143,23,shoe,332.0,795.0,43.0,90.0,[]
1407,img_0352,data\raw\img_0352.jpg,3144,23,shoe,283.0,851.0,56.0,87.0,[]
1408,img_0352,data\raw\img_0352.jpg,3145,10,dress,211.0,208.0,225.0,404.0,"[316, 317, 142, 229, 295, 129, 318, 102, 149, 115]"
1409,img_0347,data\raw\img_0347.jpg,3149,23,shoe,239.0,876.0,60.0,105.0,[]
1410,img_0347,data\raw\img_0347.jpg,3150,23,shoe,203.0,837.0,60.0,99.0,[]
1411,img_0347,data\raw\img_0347.jpg,3151,8,skirt,191.0,402.0,123.0,377.0,"[317, 152, 295, 305, 74, 115, 141]"
1412,img_0347,data\raw\img_0347.jpg,3152,19,belt,199.0,405.0,114.0,32.0,[]
1413,img_0347,data\raw\img_0347.jpg,3153,24,"bag, wallet",309.0,524.0,73.0,110.0,[]
1414,img_0347,data\raw\img_0347.jpg,3154,9,coat,131.0,243.0,274.0,456.0,"[316, 317, 295, 136, 149, 115, 145, 88]"
1415,img_0347,data\raw\img_0347.jpg,3160,1,"top, t-shirt, sweatshirt",200.0,235.0,125.0,177.0,"[317, 316, 146, 295, 135, 8, 115, 141]"
1416,img_0347,data\raw\img_0347.jpg,3162,14,hat,204.0,94.0,146.0,77.0,[]
1417,img_0128,data\raw\img_0128.jpg,3189,23,shoe,363.0,914.0,43.0,92.0,[]
1418,img_0128,data\raw\img_0128.jpg,3190,23,shoe,440.0,919.0,49.0,89.0,[]
1419,img_0128,data\raw\img_0128.jpg,3191,8,skirt,335.0,495.0,181.0,275.0,"[316, 317, 142, 295, 68, 151, 115, 128]"
1420,img_0128,data\raw\img_0128.jpg,3195,1,"top, t-shirt, sweatshirt",359.0,294.0,198.0,230.0,"[317, 146, 295, 136, 115, 145, 313]"
1421,img_0128,data\raw\img_0128.jpg,3196,14,hat,417.0,173.0,105.0,79.0,[]
1422,img_0564,data\raw\img_0564.jpg,3203,10,dress,259.0,205.0,162.0,362.0,"[317, 295, 305, 112, 149, 115, 141]"
1423,img_0564,data\raw\img_0564.jpg,3206,19,belt,274.0,342.0,13.0,108.0,[]
1424,img_0564,data\raw\img_0564.jpg,3207,21,"tights, stockings",232.0,547.0,112.0,345.0,[]
1425,img_0564,data\raw\img_0564.jpg,3208,21,"tights, stockings",319.0,536.0,101.0,377.0,[]
1426,img_0564,data\raw\img_0564.jpg,3209,23,shoe,336.0,849.0,101.0,99.0,[]
1427,img_0564,data\raw\img_0564.jpg,3210,23,shoe,214.0,828.0,96.0,98.0,[]
1428,img_0357,data\raw\img_0357.jpg,3215,1,"top, t-shirt, sweatshirt",202.0,196.0,269.0,316.0,"[317, 137, 316, 146, 295, 115, 145]"
1429,img_0357,data\raw\img_0357.jpg,3216,10,dress,222.0,189.0,236.0,538.0,"[316, 133, 295, 328, 100, 151, 319, 115]"
1430,img_0357,data\raw\img_0357.jpg,3217,23,shoe,336.0,817.0,45.0,113.0,[]
1431,img_0357,data\raw\img_0357.jpg,3218,23,shoe,300.0,844.0,63.0,152.0,[]
1432,img_0407,data\raw\img_0407.jpg,3219,10,dress,145.0,404.0,289.0,619.0,"[317, 142, 309, 108, 295, 304, 115, 229, 128]"
1433,img_0407,data\raw\img_0407.jpg,3220,19,belt,191.0,562.0,219.0,31.0,[]
1434,img_0227,data\raw\img_0227.jpg,3222,15,"headband, head covering, hair accessory",395.0,188.0,4.0,6.0,[]
1435,img_0227,data\raw\img_0227.jpg,3223,4,jacket,101.0,324.0,507.0,602.0,"[317, 146, 312, 142, 295, 298, 135, 301, 21]"
1436,img_0227,data\raw\img_0227.jpg,3228,1,"top, t-shirt, sweatshirt",176.0,835.0,324.0,122.0,"[317, 146, 136, 0, 115]"
1437,img_0384,data\raw\img_0384.jpg,3229,10,dress,176.0,274.0,359.0,416.0,"[315, 142, 119, 229, 281, 113, 304, 317, 149, 325, 115]"
1438,img_0384,data\raw\img_0384.jpg,3231,19,belt,302.0,431.0,118.0,30.0,[]
1439,img_0384,data\raw\img_0384.jpg,3232,23,shoe,295.0,893.0,58.0,77.0,[]
1440,img_0384,data\raw\img_0384.jpg,3233,23,shoe,319.0,890.0,89.0,97.0,[]
1441,img_0435,data\raw\img_0435.jpg,3234,10,dress,214.0,271.0,205.0,618.0,"[317, 108, 295, 305, 120, 154, 115, 326, 229, 141]"
1442,img_0435,data\raw\img_0435.jpg,3236,23,shoe,283.0,894.0,44.0,41.0,[]
1443,img_0435,data\raw\img_0435.jpg,3237,23,shoe,319.0,872.0,37.0,30.0,[]
1444,img_0887,data\raw\img_0887.jpg,3238,23,shoe,279.0,751.0,37.0,59.0,[]
1445,img_0887,data\raw\img_0887.jpg,3239,23,shoe,350.0,814.0,34.0,48.0,[]
1446,img_0887,data\raw\img_0887.jpg,3240,6,pants,272.0,481.0,142.0,330.0,"[316, 295, 135, 230, 46, 319, 115, 154]"
1447,img_0887,data\raw\img_0887.jpg,3241,1,"top, t-shirt, sweatshirt",273.0,277.0,141.0,231.0,"[316, 295, 135, 319, 115, 145, 147]"
1448,img_0887,data\raw\img_0887.jpg,3243,4,jacket,219.0,261.0,231.0,224.0,"[317, 17, 316, 146, 295, 135, 115, 145]"
1449,img_0752,data\raw\img_0752.jpg,3247,25,scarf,614.0,178.0,176.0,157.0,[]
1450,img_0752,data\raw\img_0752.jpg,3257,4,jacket,239.0,195.0,676.0,370.0,"[317, 146, 20, 135, 314, 115, 229, 141]"
1451,img_0752,data\raw\img_0752.jpg,3258,1,"top, t-shirt, sweatshirt",534.0,241.0,373.0,340.0,"[317, 146, 295, 136, 301, 0, 115, 145]"
1452,img_0057,data\raw\img_0057.jpg,3260,23,shoe,317.0,844.0,16.0,58.0,[]
1453,img_0057,data\raw\img_0057.jpg,3261,23,shoe,315.0,879.0,58.0,101.0,[]
1454,img_0057,data\raw\img_0057.jpg,3262,6,pants,225.0,465.0,225.0,484.0,"[317, 312, 295, 135, 154, 115, 230]"
1455,img_0057,data\raw\img_0057.jpg,3265,24,"bag, wallet",448.0,430.0,54.0,218.0,[]
1456,img_0057,data\raw\img_0057.jpg,3266,4,jacket,239.0,149.0,269.0,377.0,"[317, 17, 142, 146, 295, 136]"
1457,img_0556,data\raw\img_0556.jpg,3270,23,shoe,617.0,635.0,176.0,46.0,[]
1458,img_0556,data\raw\img_0556.jpg,3271,23,shoe,635.0,619.0,168.0,56.0,[]
1459,img_0556,data\raw\img_0556.jpg,3272,10,dress,617.0,283.0,272.0,370.0,"[316, 229, 295, 141, 100, 322, 149, 115, 128]"
1460,img_0419,data\raw\img_0419.jpg,3274,15,"headband, head covering, hair accessory",251.0,38.0,159.0,227.0,[]
1461,img_0419,data\raw\img_0419.jpg,3275,19,belt,181.0,520.0,193.0,89.0,[]
1462,img_0419,data\raw\img_0419.jpg,3276,6,pants,141.0,734.0,286.0,289.0,"[316, 317, 295, 136, 115, 128]"
1463,img_0419,data\raw\img_0419.jpg,3277,1,"top, t-shirt, sweatshirt",137.0,292.0,405.0,504.0,"[317, 305, 135, 0, 115, 147, 141]"
1464,img_0961,data\raw\img_0961.jpg,3281,6,pants,318.0,657.0,312.0,365.0,"[316, 137, 142, 295, 229, 325, 115, 128]"
1465,img_0961,data\raw\img_0961.jpg,3282,1,"top, t-shirt, sweatshirt",303.0,288.0,261.0,410.0,"[317, 316, 146, 295, 136, 11, 115, 145]"
1466,img_0269,data\raw\img_0269.jpg,3284,23,shoe,101.0,637.0,145.0,199.0,[]
1467,img_0269,data\raw\img_0269.jpg,3285,23,shoe,390.0,737.0,203.0,110.0,[]
1468,img_0269,data\raw\img_0269.jpg,3286,22,sock,170.0,643.0,60.0,62.0,[]
1469,img_0269,data\raw\img_0269.jpg,3287,22,sock,412.0,754.0,54.0,30.0,[]
1470,img_0269,data\raw\img_0269.jpg,3288,6,pants,191.0,173.0,316.0,589.0,"[316, 317, 142, 295, 136, 230, 154, 115, 37, 128]"
1471,img_0269,data\raw\img_0269.jpg,3289,1,"top, t-shirt, sweatshirt",275.0,160.0,174.0,49.0,"[317, 0, 147]"
1472,img_0269,data\raw\img_0269.jpg,3293,4,jacket,226.0,0.0,246.0,245.0,"[317, 137, 146, 29, 295, 145]"
1473,img_0245,data\raw\img_0245.jpg,3295,10,dress,347.0,281.0,321.0,336.0,"[108, 295, 155, 144, 305, 304, 227, 317, 117, 314, 325, 115]"
1474,img_0968,data\raw\img_0968.jpg,3319,23,shoe,299.0,885.0,42.0,89.0,[]
1475,img_0968,data\raw\img_0968.jpg,3320,23,shoe,305.0,878.0,38.0,24.0,[]
1476,img_0968,data\raw\img_0968.jpg,3321,6,pants,247.0,445.0,175.0,368.0,"[316, 317, 142, 295, 135, 230, 153, 42, 115]"
1477,img_0968,data\raw\img_0968.jpg,3323,25,scarf,301.0,209.0,92.0,393.0,[]
1478,img_0968,data\raw\img_0968.jpg,3324,1,"top, t-shirt, sweatshirt",196.0,222.0,266.0,323.0,"[317, 316, 146, 295, 135, 115, 145, 14]"
1479,img_0789,data\raw\img_0789.jpg,3327,1,"top, t-shirt, sweatshirt",426.0,233.0,228.0,193.0,"[317, 316, 146, 295, 136, 8, 115, 141]"
1480,img_0789,data\raw\img_0789.jpg,3331,6,pants,422.0,412.0,138.0,270.0,"[317, 295, 136, 115, 230, 37, 141]"
1481,img_0789,data\raw\img_0789.jpg,3332,13,glasses,484.0,107.0,108.0,46.0,[]
1482,img_0079,data\raw\img_0079.jpg,3333,1,"top, t-shirt, sweatshirt",293.0,295.0,150.0,178.0,"[316, 146, 318, 295, 135, 8, 115, 141]"
1483,img_0079,data\raw\img_0079.jpg,3334,8,skirt,259.0,480.0,235.0,224.0,"[71, 318, 295, 123, 304, 149, 115, 141]"
1484,img_0079,data\raw\img_0079.jpg,3342,4,jacket,193.0,255.0,333.0,404.0,"[317, 316, 146, 229, 295, 22, 136, 115, 145]"
1485,img_0079,data\raw\img_0079.jpg,3345,23,shoe,303.0,870.0,59.0,69.0,[]
1486,img_0079,data\raw\img_0079.jpg,3346,23,shoe,312.0,930.0,108.0,93.0,[]
1487,img_0741,data\raw\img_0741.jpg,3347,6,pants,612.0,257.0,186.0,303.0,"[131, 137, 142, 295, 305, 49, 322, 153, 115]"
1488,img_0741,data\raw\img_0741.jpg,3350,1,"top, t-shirt, sweatshirt",594.0,107.0,97.0,192.0,"[317, 316, 142, 146, 295, 135, 0, 115]"
1489,img_0098,data\raw\img_0098.jpg,3353,10,dress,234.0,276.0,408.0,642.0,"[317, 312, 295, 149, 115, 145, 229, 128]"
1490,img_0477,data\raw\img_0477.jpg,3373,1,"top, t-shirt, sweatshirt",388.0,322.0,231.0,195.0,"[317, 316, 146, 295, 136, 0, 115, 145]"
1491,img_0477,data\raw\img_0477.jpg,3374,24,"bag, wallet",556.0,335.0,89.0,341.0,[]
1492,img_0477,data\raw\img_0477.jpg,3375,6,pants,432.0,493.0,161.0,231.0,"[137, 36, 317, 295, 298, 141, 115, 230, 128]"
1493,img_0598,data\raw\img_0598.jpg,3378,6,pants,254.0,710.0,281.0,313.0,"[317, 38, 295, 135, 115, 141]"
1494,img_0598,data\raw\img_0598.jpg,3379,1,"top, t-shirt, sweatshirt",271.0,517.0,183.0,189.0,"[316, 146, 295, 135, 325, 115, 13, 141]"
1495,img_0598,data\raw\img_0598.jpg,3381,13,glasses,363.0,255.0,122.0,39.0,[]
1496,img_0483,data\raw\img_0483.jpg,3393,4,jacket,250.0,193.0,209.0,254.0,"[317, 146, 20, 135, 311, 145, 229]"
1497,img_0483,data\raw\img_0483.jpg,3396,8,skirt,251.0,427.0,148.0,102.0,"[316, 317, 295, 68, 149, 115, 128]"
1498,img_0483,data\raw\img_0483.jpg,3397,21,"tights, stockings",185.0,517.0,94.0,286.0,[]
1499,img_0483,data\raw\img_0483.jpg,3398,23,shoe,184.0,791.0,119.0,167.0,[]
1500,img_0483,data\raw\img_0483.jpg,3399,21,"tights, stockings",322.0,656.0,74.0,188.0,[]
1501,img_0483,data\raw\img_0483.jpg,3400,23,shoe,276.0,820.0,122.0,171.0,[]
1502,img_0483,data\raw\img_0483.jpg,3401,24,"bag, wallet",268.0,350.0,238.0,307.0,[]
1503,img_0483,data\raw\img_0483.jpg,3402,13,glasses,300.0,95.0,91.0,38.0,[]
1504,img_0213,data\raw\img_0213.jpg,3403,14,hat,281.0,343.0,140.0,92.0,[]
1505,img_0213,data\raw\img_0213.jpg,3404,9,coat,239.0,425.0,206.0,335.0,"[316, 317, 233, 295, 136, 149, 91, 115, 145]"
1506,img_0213,data\raw\img_0213.jpg,3411,1,"top, t-shirt, sweatshirt",306.0,487.0,72.0,133.0,"[317, 316, 146, 295, 136, 115, 145]"
1507,img_0213,data\raw\img_0213.jpg,3413,7,shorts,303.0,605.0,92.0,135.0,"[138, 142, 295, 305, 59, 322, 149, 115]"
1508,img_0213,data\raw\img_0213.jpg,3414,21,"tights, stockings",343.0,721.0,58.0,186.0,[]
1509,img_0213,data\raw\img_0213.jpg,3415,21,"tights, stockings",270.0,718.0,63.0,189.0,[]
1510,img_0213,data\raw\img_0213.jpg,3416,23,shoe,326.0,900.0,53.0,105.0,[]
1511,img_0213,data\raw\img_0213.jpg,3417,23,shoe,300.0,896.0,41.0,100.0,[]
1512,img_0047,data\raw\img_0047.jpg,3427,23,shoe,526.0,561.0,84.0,116.0,[]
1513,img_0047,data\raw\img_0047.jpg,3428,23,shoe,805.0,566.0,114.0,103.0,[]
1514,img_0047,data\raw\img_0047.jpg,3429,21,"tights, stockings",499.0,329.0,96.0,252.0,[]
1515,img_0047,data\raw\img_0047.jpg,3430,21,"tights, stockings",690.0,324.0,149.0,279.0,[]
1516,img_0047,data\raw\img_0047.jpg,3432,6,pants,476.0,250.0,360.0,325.0,"[317, 36, 295, 135, 298, 154, 115, 230, 297, 141]"
1517,img_0047,data\raw\img_0047.jpg,3436,4,jacket,301.0,132.0,360.0,239.0,"[317, 316, 146, 229, 136, 22, 281, 145, 115]"
1518,img_0047,data\raw\img_0047.jpg,3440,1,"top, t-shirt, sweatshirt",415.0,156.0,98.0,133.0,"[317, 316, 146, 295, 135, 8, 115, 141]"
